transaction_id,amount,timestamp,description
TXN-D2209F5C0049,21101.87,2024-01-12T13:43:48+00:00,Payment from ACC0076
TXN-688C49EB3384,8545.66,2024-10-18T23:57:48+00:00,Settlement ACC0007
TXN-78EF3290F298,18663.51,2024-07-09T02:56:49+00:00,ACH credit ACC0096
TXN-47F95AA2ECC4,8883.98,2024-04-12T11:05:39+00:00,Payment from ACC0003
TXN-1FEA6415E7AF,45533.34,2024-01-09T03:40:33+00:00,Wire transfer ACC0034
TXN-7F029419B097,31913.15,2024-02-01T19:41:59+00:00,Settlement ACC0022
TXN-0EA052CF2CB5,47823.76,2024-04-19T10:41:57+00:00,ACH credit ACC0014
TXN-37D26F524366,35850.4,2024-09-29T11:07:52+00:00,Wire transfer ACC0095
TXN-FE58407ADC6E,33244.54,2024-02-23T04:10:55+00:00,ACH credit ACC0039
TXN-DC12ACA2E9A0,37854.75,2024-03-03T03:33:46+00:00,Payment from ACC0044
TXN-9F42BBB296E0,30368.71,2024-06-15T17:29:13+00:00,Wire transfer ACC0014
TXN-EA947ACC6B41,9262.52,2024-10-17T02:49:04+00:00,Deposit ref ACC0028
TXN-477BA67BDD04,48753.48,2024-12-03T01:01:48+00:00,Deposit ref ACC0050
TXN-46A3B1D4D63C,27565.8,2024-08-08T14:56:33+00:00,Wire transfer ACC0072
TXN-49C60C85F637,33033.29,2024-04-25T11:58:29+00:00,Wire transfer ACC0034
TXN-002E46E728F8,7426.29,2024-05-04T22:02:28+00:00,Payment from ACC0097
TXN-270162F2AEC4,8258.66,2024-04-04T14:55:56+00:00,Deposit ref ACC0071
TXN-4E125FA832B1,8956.26,2024-11-29T00:20:28+00:00,Payment from ACC0020
TXN-E7B5CCF4C50E,43444.08,2024-03-28T16:17:12+00:00,ACH credit ACC0019
TXN-FB8E53779CA0,47057.08,2024-06-13T06:03:25+00:00,Payment from ACC0086
TXN-CCE656694B99,22001.06,2024-06-30T03:31:52+00:00,Payment from ACC0003
TXN-36650C0D1A08,9514.94,2024-03-21T13:48:18+00:00,Deposit ref ACC0064
TXN-F04C7CE1C870,21633.08,2024-06-07T00:21:29+00:00,ACH credit ACC0042
TXN-C939097836C1,41015.03,2024-10-21T13:11:30+00:00,Settlement ACC0049
TXN-744B2B437944,25481.03,2024-10-17T10:24:28+00:00,Settlement ACC0078
TXN-E4FF5B239ADD,3905.99,2024-03-24T20:20:03+00:00,Deposit ref ACC0039
TXN-86E0B4A7E2D0,13832.98,2024-11-22T19:02:33+00:00,Deposit ref ACC0007
TXN-B00CA6B52409,33425.16,2024-11-18T20:42:56+00:00,Settlement ACC0061
TXN-60E65BBF365E,41970.7,2024-09-25T04:48:37+00:00,ACH credit ACC0019
TXN-762D8B004664,9133.22,2024-02-03T13:28:15+00:00,Wire transfer ACC0012
TXN-FD5E089BD619,23666.86,2024-05-10T21:20:49+00:00,Deposit ref ACC0063
TXN-FF1FBCC71DC5,36843.56,2024-08-02T23:45:14+00:00,Wire transfer ACC0092
TXN-8FED4953AA8E,15056.9,2024-05-03T04:25:18+00:00,ACH credit ACC0093
TXN-B4980421B633,5646.93,2024-09-23T07:58:17+00:00,Deposit ref ACC0062
TXN-A4AB0CE77DDB,13503.28,2024-02-10T13:04:44+00:00,Payment from ACC0025
TXN-EB40515A7DE0,30364.85,2024-03-21T08:40:37+00:00,Wire transfer ACC0052
TXN-EBBF3E6060A4,39160.04,2024-06-28T13:55:44+00:00,Wire transfer ACC0074
TXN-11C917DB0516,24297.24,2024-01-08T17:33:46+00:00,Payment from ACC0093
TXN-4A554BD5CAB1,30705.13,2024-09-22T20:36:11+00:00,Payment from ACC0071
TXN-48EBD3F2D8C2,28565.28,2024-07-19T17:05:14+00:00,Deposit ref ACC0065
TXN-7055FF5AFC6B,7542.66,2024-05-02T21:54:25+00:00,Settlement ACC0026
TXN-9D0E723E9D21,18034.83,2024-11-10T14:04:32+00:00,ACH credit ACC0043
TXN-D59AE0BD4466,31551.33,2024-09-19T16:44:36+00:00,Payment from ACC0047
TXN-D8905C82E2B8,36329.62,2024-12-16T09:26:13+00:00,Wire transfer ACC0090
TXN-853676C03FD9,31698.02,2024-09-02T12:28:17+00:00,Settlement ACC0002
TXN-771BAB759EA0,34122.36,2024-08-07T11:29:19+00:00,Wire transfer ACC0087
TXN-3F16C11206C6,36401.44,2024-11-14T23:06:06+00:00,ACH credit ACC0093
TXN-A2FE2FD794D0,1766.12,2024-03-09T00:00:38+00:00,Settlement ACC0048
TXN-E520E25099CC,32918.66,2024-12-16T00:29:27+00:00,Payment from ACC0049
TXN-F687FFEF0613,23219.23,2024-02-08T18:17:11+00:00,Wire transfer ACC0034
TXN-0CEEE96C9241,5124.58,2024-07-17T15:39:12+00:00,ACH credit ACC0075
TXN-5726FA05C553,31491.72,2024-03-13T09:15:07+00:00,Settlement ACC0052
TXN-37F765039949,6512.4,2024-07-01T19:34:24+00:00,Payment from ACC0007
TXN-23A5B42935BF,12056.03,2024-08-28T16:46:34+00:00,Deposit ref ACC0020
TXN-B9E592ADE981,37486.63,2024-05-03T01:31:54+00:00,Settlement ACC0046
TXN-7FE3CB6E1AA9,34372.37,2024-12-24T19:28:30+00:00,ACH credit ACC0010
TXN-2B2551158950,31636.75,2024-12-17T08:03:51+00:00,ACH credit ACC0023
TXN-7461531753D4,29365.58,2024-01-17T13:59:16+00:00,ACH credit ACC0030
TXN-FFDCF772022C,11659.64,2024-09-13T03:38:13+00:00,Deposit ref ACC0027
TXN-C7E428BCBD5F,1006.2,2024-07-04T15:10:49+00:00,Payment from ACC0029
TXN-77294EF21FE6,6173.66,2024-06-19T06:09:50+00:00,Settlement ACC0075
TXN-D2442ABD24E7,12251.45,2024-11-09T13:02:27+00:00,Settlement ACC0062
TXN-E476DBD532FC,5423.05,2024-02-27T01:25:20+00:00,Settlement ACC0069
TXN-035F2E446FB8,40922.99,2024-10-18T17:06:53+00:00,Wire transfer ACC0012
TXN-DE645914AA29,34878.75,2024-01-09T01:56:04+00:00,Wire transfer ACC0058
TXN-71B855A5543E,21099.86,2024-04-18T04:13:44+00:00,Settlement ACC0018
TXN-0F991AABFF57,5825.39,2024-04-22T19:06:45+00:00,Payment from ACC0089
TXN-62101BC6F5C5,17095.89,2024-06-01T13:35:44+00:00,Wire transfer ACC0020
TXN-F6CEE61FEFE2,4209.89,2024-08-31T03:21:23+00:00,USD normalised FX booking ACC0083
TXN-F704B26F28E1,47305.31,2024-07-29T15:51:41+00:00,Deposit ref ACC0090
TXN-3F0DDB154FE2,39546.35,2024-03-05T19:56:53+00:00,Deposit ref ACC0065
TXN-AF97ADD63981,18398.37,2024-08-09T12:41:38+00:00,Settlement ACC0025
TXN-911887EF4FED,28706.26,2024-10-04T13:02:47+00:00,Settlement ACC0037
TXN-2CCB535108F5,33029.23,2024-03-24T17:25:18+00:00,Settlement ACC0069
TXN-73056EAA48F6,5121.64,2024-03-04T10:49:41+00:00,Wire transfer ACC0020
TXN-70D94BF6BA38,17904.71,2024-03-09T19:29:56+00:00,Payment from ACC0077
TXN-7B37F8DC2765,48577.21,2024-03-05T06:44:29+00:00,Settlement ACC0066
TXN-BDD3A40F47AA,5495.54,2024-02-11T21:30:38+00:00,Payment from ACC0017
TXN-8867558375CC,38620.6,2024-10-29T09:12:23+00:00,Deposit ref ACC0003
TXN-E512B67DF76C,31673.49,2024-07-29T06:14:24+00:00,Payment from ACC0071
TXN-6DBD3A2CF82C,16126.08,2024-12-11T11:09:40+00:00,ACH credit ACC0067
TXN-F687E57FDB98,34344.18,2024-07-03T04:29:49+00:00,Payment from ACC0020
TXN-F8ACE08906F5,8130.65,2024-07-05T20:51:49+00:00,Payment from ACC0032
TXN-2A7EF232DCE3,8250.31,2024-03-21T12:50:52+00:00,Deposit ref ACC0058
TXN-3788AD91E10C,30689.73,2024-02-06T21:01:59+00:00,Payment from ACC0028
TXN-35F50247EFC4,38098.85,2024-06-14T23:37:53+00:00,Payment from ACC0003
TXN-9DAC2F51BE75,3978.69,2024-02-23T10:06:36+00:00,ACH credit ACC0080
TXN-6E3F9B01E72F,14599.45,2024-05-30T14:33:13+00:00,Payment from ACC0002
TXN-74402344068E,23206.43,2024-03-07T21:40:44+00:00,Payment from ACC0098
TXN-275552101832,35999.95,2024-12-07T20:18:09+00:00,ACH credit ACC0038
TXN-91CCB5D6D448,16267.56,2024-11-06T14:47:04+00:00,Deposit ref ACC0094
TXN-A771969245F1,21290.84,2024-01-31T02:23:37+00:00,Settlement ACC0014
TXN-AA78A02A9588,14886.36,2024-01-09T01:01:31+00:00,Wire transfer ACC0053
TXN-DDB2AD8DCEF9,37146.97,2024-02-05T17:06:32+00:00,Deposit ref ACC0080
TXN-BE67B04C630F,47474.9,2024-01-16T21:52:59+00:00,Settlement ACC0035
TXN-989046317C0F,49890.67,2024-09-01T19:02:56+00:00,Deposit ref ACC0065
TXN-31CAD6C65B93,32197.22,2024-04-28T04:11:17+00:00,Payment from ACC0055
TXN-24078A7CDF77,31692.53,2024-12-05T04:59:58+00:00,Payment from ACC0003
TXN-EC5409623F77,36041.27,2024-01-18T00:20:56+00:00,Wire transfer ACC0069
TXN-EFD903BB5F3B,1230.4,2024-04-15T14:52:25+00:00,Wire transfer ACC0035
TXN-686C9B7642E1,1029.83,2024-08-23T09:48:55+00:00,Payment from ACC0033
TXN-3EE0124BAA3C,20775.5,2024-10-24T01:45:32+00:00,Payment from ACC0056
TXN-7059065DE370,29546.78,2024-08-05T22:40:27+00:00,Wire transfer ACC0021
TXN-9C054C849BF6,29574.91,2024-04-06T12:52:15+00:00,ACH credit ACC0051
TXN-9A0D64A8162A,32967.62,2024-01-07T02:37:50+00:00,Payment from ACC0062
TXN-A430F190CCF7,25177.19,2024-02-14T05:57:20+00:00,Settlement ACC0099
TXN-ABC24F49DDDA,36656.75,2024-09-27T08:19:56+00:00,Settlement ACC0049
TXN-197982DA1F7C,3109.49,2024-11-07T14:47:23+00:00,Settlement ACC0017
TXN-C9B0A860A0C0,15001.43,2024-03-12T09:52:34+00:00,Deposit ref ACC0020
TXN-D2B8B5CE6613,34927.12,2024-07-15T15:22:47+00:00,Payment from ACC0021
TXN-46CBF4B6DBAF,49858.62,2024-06-03T04:15:27+00:00,Settlement ACC0005
TXN-1C224C925ADA,36218.1,2024-02-23T07:38:51+00:00,Payment from ACC0013
TXN-1BE8E68BD250,1596.43,2024-06-07T18:54:57+00:00,Wire transfer ACC0061
TXN-816D0A30EFE3,26827.37,2024-05-19T20:42:10+00:00,Wire transfer ACC0059
TXN-66C1FC3B5DB7,4882.8,2024-07-30T07:13:32+00:00,ACH credit ACC0041
TXN-B6959C053373,32033.19,2024-03-31T06:21:44+00:00,Deposit ref ACC0066
TXN-DB174DB9A0BE,47931.49,2024-05-07T03:22:18+00:00,Deposit ref ACC0020
TXN-C4BA604F6C1F,37409.25,2024-03-08T14:03:08+00:00,Deposit ref ACC0087
TXN-047EFBFABC66,15657.39,2024-12-12T16:18:15+00:00,Wire transfer ACC0067
TXN-0187AA0945F1,12464.25,2024-12-15T12:16:41+00:00,Deposit ref ACC0054
TXN-F291954745A3,3284.36,2024-04-28T09:59:24+00:00,Payment from ACC0089
TXN-4D787CA99E92,6373.12,2024-06-12T06:50:37+00:00,Settlement ACC0071
TXN-A90B93F9DFDB,48359.05,2024-04-06T14:47:56+00:00,Wire transfer ACC0016
TXN-AE5D7BDCA545,10613.87,2024-11-05T20:20:11+00:00,ACH credit ACC0063
TXN-9B659705CD0E,44699.41,2024-03-25T04:57:10+00:00,Deposit ref ACC0085
TXN-2DD59B3F2C88,1561.19,2024-04-06T00:50:50+00:00,Wire transfer ACC0097
TXN-4B7EA02AA540,34484.98,2024-06-26T02:50:37+00:00,Wire transfer ACC0030
TXN-B9F6CDB0BAC2,49765.87,2024-01-30T17:20:42+00:00,Payment from ACC0016
TXN-4D860590793D,19808.51,2024-08-08T22:43:59+00:00,Deposit ref ACC0044
TXN-93F47F169D88,12380.8,2024-10-20T02:40:56+00:00,Deposit ref ACC0098
TXN-7243752DFFAD,39863.07,2024-12-29T03:23:54+00:00,ACH credit ACC0076
TXN-CCFD43B1BBE8,20541.85,2024-12-20T14:47:37+00:00,Settlement ACC0020
TXN-22B08EC019A0,31051.35,2024-11-06T15:38:39+00:00,Payment from ACC0058
TXN-BE885EC0E504,47011.9,2024-08-24T11:10:25+00:00,Deposit ref ACC0071
TXN-1DAD9CFBEBEF,40762.75,2024-07-26T16:46:59+00:00,Wire transfer ACC0067
TXN-58E592533B71,21873.74,2024-05-15T05:44:21+00:00,Wire transfer ACC0012
TXN-0D477BD20AA4,47875.01,2024-06-12T11:14:45+00:00,Payment from ACC0004
TXN-9B203DE0CCAC,11029.83,2024-08-16T20:21:15+00:00,ACH credit ACC0054
TXN-2D5C3165DA40,357.77,2024-12-28T19:09:41+00:00,Deposit ref ACC0020
TXN-2F4BFF93E606,8138.72,2024-07-08T01:32:09+00:00,ACH credit ACC0086
TXN-F6A873E94185,48543.83,2024-08-27T14:17:40+00:00,ACH credit ACC0076
TXN-B6B093625F19,15411.94,2024-03-06T09:35:22+00:00,Settlement ACC0090
TXN-6E65E271A0B8,15891.22,2024-03-10T14:30:19+00:00,Wire transfer ACC0002
TXN-F9BF1C208E5F,16834.14,2024-09-21T19:23:44+00:00,ACH credit ACC0055
TXN-254A9B57AD1B,43124.7,2024-11-08T01:37:52+00:00,Payment from ACC0084
TXN-859A0B012331,44083.88,2024-07-03T23:05:10+00:00,ACH credit ACC0074
TXN-A6436AEE29BB,2894.65,2024-05-29T15:33:55+00:00,Settlement ACC0090
TXN-39CC0C743622,28528.65,2024-08-09T00:04:10+00:00,Wire transfer ACC0012
TXN-1D0211D63821,3361.73,2024-01-03T04:13:06+00:00,ACH credit ACC0061
TXN-F5FD50ACB47C,23327.84,2024-12-07T05:06:47+00:00,Payment from ACC0068
TXN-70841E9FEFF1,16956.5,2024-01-18T19:04:14+00:00,Settlement ACC0051
TXN-E48790FDB5A5,31571.32,2024-12-07T13:13:43+00:00,Settlement ACC0057
TXN-2F6E5C1F7CB8,29682.8,2024-09-26T17:11:40+00:00,Settlement ACC0059
TXN-1500DB63D7F3,24622.1,2024-12-08T03:23:46+00:00,Deposit ref ACC0041
TXN-C225FB5FCBC4,30771.26,2024-12-17T19:12:13+00:00,Payment from ACC0058
TXN-7912FCE5C306,31845.3,2024-07-12T03:39:12+00:00,ACH credit ACC0061
TXN-19D98C3EB9D2,8880.48,2024-07-02T22:39:40+00:00,Settlement ACC0083
TXN-D6C83AABBD4B,8529.95,2024-09-13T05:16:12+00:00,Payment from ACC0028
TXN-48AE3229AAA9,40749.17,2024-03-02T05:39:59+00:00,Wire transfer ACC0022
TXN-ADDC15B4E963,18471.13,2024-06-14T07:50:06+00:00,ACH credit ACC0088
TXN-BD12BE5A1A76,16694.29,2024-01-27T01:30:20+00:00,Payment from ACC0074
TXN-42C0E3523273,13669.88,2024-06-20T03:13:48+00:00,ACH credit ACC0087
TXN-0FF731D914D8,36981.69,2024-04-04T09:22:27+00:00,Deposit ref ACC0015
TXN-A0520E5C50F6,41091.91,2024-11-08T15:34:14+00:00,ACH credit ACC0030
TXN-C1BEBCB519CD,43737.92,2024-07-29T11:11:55+00:00,Payment from ACC0030
TXN-06951A96F58F,31673.78,2024-11-30T03:20:51+00:00,Payment from ACC0091
TXN-6C46C074C1DD,15935.19,2024-03-05T19:27:08+00:00,Payment from ACC0063
TXN-E2B2C0F26E71,4202.92,2024-03-03T06:13:09+00:00,ACH credit ACC0037
TXN-985313906174,48822.16,2024-10-13T09:21:37+00:00,Payment from ACC0055
TXN-1D21117DA12F,9715.8,2024-05-19T06:18:09+00:00,ACH credit ACC0093
TXN-3ADB6CC3DF98,2234.98,2024-08-24T07:54:05+00:00,Wire transfer ACC0057
TXN-AADB25EAAB1D,43101.55,2024-09-26T23:52:54+00:00,Wire transfer ACC0024
TXN-A3AAEE58B16D,49482.45,2024-01-03T01:16:25+00:00,Deposit ref ACC0031
TXN-37B10207A452,20821.45,2024-03-18T11:41:26+00:00,ACH credit ACC0018
TXN-EB85F218FAF5,20814.54,2024-08-19T12:18:17+00:00,Deposit ref ACC0098
TXN-1E4D3330BC33,74.05,2024-05-29T21:11:40+00:00,Settlement ACC0093
TXN-45EB214740BF,33173.79,2024-04-08T11:08:04+00:00,ACH credit ACC0033
TXN-23A3A35C93B7,17773.68,2024-02-23T07:50:31+00:00,Settlement ACC0099
TXN-207CEA035C7B,2831.9,2024-04-04T20:22:41+00:00,Wire transfer ACC0045
TXN-451FBB7F59D8,2343.35,2024-12-06T20:53:02+00:00,Deposit ref ACC0099
TXN-F926AF4C5399,39716.81,2024-02-05T05:55:16+00:00,Deposit ref ACC0096
TXN-0E461320DBFA,2910.1,2024-06-24T13:26:29+00:00,ACH credit ACC0082
TXN-589E02335726,6494.52,2024-06-03T11:56:18+00:00,Settlement ACC0038
TXN-582B5FF3FF2D,11525.19,2024-11-01T08:53:08+00:00,Settlement ACC0078
TXN-2D8EF4832AA8,24801.57,2024-12-23T06:35:20+00:00,Payment from ACC0006
TXN-C60290F73BEA,15031.02,2024-10-15T20:00:24+00:00,Settlement ACC0018
TXN-66EE70785CD6,34825.34,2024-10-27T17:47:08+00:00,Wire transfer ACC0054
TXN-E2775CF810D3,13900.79,2024-03-24T14:52:10+00:00,ACH credit ACC0044
TXN-F382F085B39C,1847.89,2024-05-19T15:03:27+00:00,Deposit ref ACC0070
TXN-6B1D2D5B18D6,6635.61,2024-04-19T02:50:53+00:00,ACH credit ACC0033
TXN-6ACBFFC9E8AB,37438.46,2024-11-26T20:55:18+00:00,Deposit ref ACC0064
TXN-E0D2B27F5C5F,22947.83,2024-06-27T22:13:32+00:00,Deposit ref ACC0100
TXN-CD9F3318B20A,30050.81,2024-02-28T22:36:36+00:00,Deposit ref ACC0068
TXN-86DC93025CD1,31525.53,2024-05-11T01:39:06+00:00,Wire transfer ACC0047
TXN-8BAD560388C3,8954.41,2024-07-26T06:02:48+00:00,Wire transfer ACC0093
TXN-8E1A398F6EC5,24003.52,2024-11-09T19:39:23+00:00,Payment from ACC0004
TXN-5007BB4D468C,40418.98,2024-05-28T04:16:03+00:00,Payment from ACC0094
TXN-D044CB8AB3EE,21594.87,2024-06-21T00:52:33+00:00,Payment from ACC0067
TXN-B6EC63194C9C,12957.22,2024-01-14T12:55:37+00:00,Payment from ACC0092
TXN-A75E7533FE84,22698.78,2024-02-04T15:16:53+00:00,Wire transfer ACC0026
TXN-585682C877BA,46806.34,2024-04-28T11:28:50+00:00,Settlement ACC0044
TXN-B73500148BB1,47592.51,2024-07-19T10:54:57+00:00,ACH credit ACC0059
TXN-C921157492EF,9436.66,2024-12-08T14:20:47+00:00,Deposit ref ACC0048
TXN-A61C631B4EED,13598.94,2024-05-29T19:07:44+00:00,Settlement ACC0059
TXN-32547700803C,18751.88,2024-01-11T22:43:37+00:00,ACH credit ACC0011
TXN-2C9444EF8167,28950.16,2024-01-16T10:25:08+00:00,Deposit ref ACC0032
TXN-C2D834C38837,33729.36,2024-12-08T12:11:19+00:00,Deposit ref ACC0022
TXN-7E748ECD3CE3,5529.72,2024-04-21T12:59:26+00:00,Wire transfer ACC0053
TXN-F1BCD28C3A0E,13630.19,2024-02-18T00:26:04+00:00,Settlement ACC0005
TXN-F4B60E9773E9,29619.58,2024-04-10T14:37:25+00:00,Payment from ACC0062
TXN-479785F95D9D,7693.63,2024-05-05T07:07:47+00:00,Deposit ref ACC0006
TXN-3B35D830218E,7144.18,2024-08-14T06:39:20+00:00,Wire transfer ACC0077
TXN-35B8EB01E9EB,38487.89,2024-10-10T23:56:25+00:00,Payment from ACC0056
TXN-8FB48C2ED6B2,34286.7,2024-02-26T14:11:09+00:00,Unrecognised credit TXN-8FB4
TXN-C3D7AF41FA27,43216.42,2024-02-14T02:53:34+00:00,Settlement ACC0064
TXN-0B397B15FCA7,17015.64,2024-05-31T04:20:09+00:00,Settlement ACC0004
TXN-DCF7F81D065D,38319.21,2024-08-21T06:44:16+00:00,Payment from ACC0074
TXN-530E2F0377E8,29734.9,2024-11-25T23:07:32+00:00,Settlement ACC0071
TXN-1FD9C9F91106,32365.31,2024-02-03T07:08:32+00:00,Payment from ACC0088
TXN-7E1C2C3FF129,8685.07,2024-08-03T20:20:39+00:00,Settlement ACC0087
TXN-3DC5E1797A2F,17733.07,2024-02-09T08:32:11+00:00,Settlement ACC0052
TXN-2718CADA27CB,3438.8,2024-03-01T10:00:16+00:00,Payment from ACC0082
TXN-0ADFE9C1E5C7,3326.04,2024-02-02T22:47:27+00:00,Wire transfer ACC0054
TXN-3C7029AEAF5B,39917.12,2024-11-20T12:34:38+00:00,Payment from ACC0094
TXN-FB634CED7E5B,46332.06,2024-11-21T05:45:03+00:00,Deposit ref ACC0006
TXN-33AA12A0C0BC,27026.58,2024-03-06T07:37:43+00:00,Wire transfer ACC0048
TXN-BEAC82427372,34486.86,2024-11-10T17:02:45+00:00,Payment from ACC0031
TXN-A568C6BBD06A,39286.9,2024-07-24T16:09:30+00:00,Payment from ACC0061
TXN-53A678ABB11F,8486.26,2024-02-12T18:32:19+00:00,Wire transfer ACC0063
TXN-B4BEB08E8563,18488.34,2024-05-24T14:33:21+00:00,Wire transfer ACC0031
TXN-ABAE6E4F7BF9,13925.97,2024-01-15T20:49:02+00:00,Deposit ref ACC0015
TXN-D670DD2E07E6,42916.18,2024-04-18T03:04:31+00:00,Payment from ACC0055
TXN-D1CAF57DB5A1,47303.16,2024-11-11T21:33:11+00:00,ACH credit ACC0025
TXN-D4F56959C9F2,15740.75,2024-09-11T13:07:52+00:00,Settlement ACC0092
TXN-F6315B6BC5F5,28802.59,2024-02-23T08:00:10+00:00,ACH credit ACC0088
TXN-D350737FF7E2,1582.09,2024-02-14T18:39:25+00:00,Deposit ref ACC0034
TXN-1959EE751173,12679.16,2024-02-16T04:43:18+00:00,Settlement ACC0009
TXN-28A74D574F6B,49858.1,2024-03-17T19:10:00+00:00,Settlement ACC0003
TXN-F99B91625B0C,28508.02,2024-07-25T17:12:59+00:00,ACH credit ACC0008
TXN-7EBFFA2E0545,39634.95,2024-12-10T13:02:30+00:00,Deposit ref ACC0063
TXN-2E8288FDBE67,892.89,2024-03-18T12:48:44+00:00,Payment from ACC0055
TXN-1999A0F56C45,23115.99,2024-01-28T02:58:37+00:00,Payment from ACC0032
TXN-38609DF3C65C,25636.49,2024-10-08T17:12:33+00:00,Payment from ACC0049
TXN-A2CA952DD57D,33477.6,2024-10-01T08:10:15+00:00,Payment from ACC0078
TXN-8BA8BFE293FE,1840.67,2024-09-08T05:32:58+00:00,Wire transfer ACC0033
TXN-8191A3FDAA20,29948.58,2024-05-20T11:50:34+00:00,Deposit ref ACC0009
TXN-19C642CF5D81,28172.6,2024-11-29T17:48:10+00:00,Payment from ACC0073
TXN-FC050FDAA642,2947.03,2024-05-09T06:30:13+00:00,Wire transfer ACC0072
TXN-BDFEEA24ED1A,3082.8,2024-10-21T20:11:09+00:00,Payment from ACC0056
TXN-5F404E830B5B,33919.11,2024-11-29T09:09:16+00:00,Wire transfer ACC0014
TXN-744C5D6A54F7,20436.46,2024-08-13T01:59:12+00:00,Payment from ACC0028
TXN-AF108587AC0B,26548.96,2024-05-16T16:28:31+00:00,ACH credit ACC0085
TXN-FC8D84CC3D25,44007.48,2024-02-16T06:24:37+00:00,Settlement ACC0056
TXN-31AA1F3198B3,48866.69,2024-02-07T00:50:12+00:00,Deposit ref ACC0073
TXN-2294A72EBAD4,37530.42,2024-07-14T04:55:59+00:00,Payment from ACC0025
TXN-D4ECB047B1C5,13875.98,2024-02-04T09:09:30+00:00,Wire transfer ACC0095
TXN-3FBF83D71FCF,630.79,2024-04-04T15:15:50+00:00,Payment from ACC0019
TXN-314568EA7990,10497.6,2024-10-16T08:03:32+00:00,Wire transfer ACC0090
TXN-C1B4C1034D4A,41961.51,2024-02-02T21:04:47+00:00,Payment from ACC0059
TXN-12C411758A21,36130.65,2024-06-21T10:08:03+00:00,Payment from ACC0053
TXN-EA66A775A062,23836.56,2024-10-01T07:16:37+00:00,Wire transfer ACC0045
TXN-54F78B98C1F6,37029.65,2024-06-05T05:23:05+00:00,Settlement ACC0032
TXN-9675686E0964,22475.43,2024-05-20T22:52:39+00:00,Payment from ACC0091
TXN-1216F6427395,17900.37,2024-12-27T09:55:25+00:00,Wire transfer ACC0041
TXN-2795EFA636E1,20598.81,2024-10-14T14:03:50+00:00,ACH credit ACC0033
TXN-B59ED0246B70,35034.57,2024-11-30T10:43:53+00:00,Settlement ACC0033
TXN-540E9E626BA7,20717.11,2024-06-24T12:52:05+00:00,Payment from ACC0081
TXN-916E104F8A60,28369.02,2024-08-23T14:25:59+00:00,Payment from ACC0085
TXN-C565A9F0EDCE,720.41,2024-02-29T07:21:55+00:00,ACH credit ACC0073
TXN-BB3A737A0934,6300.39,2024-07-18T21:40:08+00:00,Wire transfer ACC0026
TXN-A65C8190F293,13138.63,2024-07-25T00:04:44+00:00,Settlement ACC0061
TXN-0F36F3237F9E,18184.38,2024-05-06T14:38:33+00:00,Settlement ACC0060
TXN-117936670DA3,13695.42,2024-05-16T04:37:08+00:00,Payment from ACC0040
TXN-E65E7E39257F,47595.49,2024-05-28T02:49:16+00:00,Payment from ACC0071
TXN-D79F51F173B5,9699.51,2024-11-22T09:37:30+00:00,Wire transfer ACC0039
TXN-EDBBFCC4BE1F,24014.85,2024-04-19T14:30:44+00:00,Settlement ACC0056
TXN-5408085FF771,37922.54,2024-11-10T07:13:15+00:00,Deposit ref ACC0092
TXN-F12EDDB80B99,30881.97,2024-02-16T20:53:38+00:00,Deposit ref ACC0015
TXN-6800B6D04AF7,16337.22,2024-04-03T11:18:43+00:00,Settlement ACC0086
TXN-FA821FE2040C,12459.04,2024-11-28T11:48:10+00:00,Payment from ACC0035
TXN-1ABEA633CEA8,3619.24,2024-06-02T07:02:44+00:00,Wire transfer ACC0094
TXN-38C9DF4328BB,4163.84,2024-02-09T06:36:32+00:00,Settlement ACC0046
TXN-D554C959EC10,46771.37,2024-12-12T14:38:46+00:00,Deposit ref ACC0005
TXN-BB9F0D8B67DC,29099.35,2024-10-20T20:45:31+00:00,ACH credit ACC0099
TXN-5D6229CA3448,30556.05,2024-02-19T23:13:46+00:00,Payment from ACC0088
TXN-936D1177A875,20168.67,2024-01-18T13:41:22+00:00,Settlement ACC0098
TXN-137F50D34C55,3006.69,2024-05-24T20:24:54+00:00,ACH credit ACC0094
TXN-F0A96140E859,13812.64,2024-09-01T21:50:28+00:00,Deposit ref ACC0043
TXN-FC9797DF484B,28107.09,2024-03-14T14:42:39+00:00,Deposit ref ACC0042
TXN-CF0ABE01DC08,23676.35,2024-05-15T06:27:28+00:00,Settlement ACC0087
TXN-DDDABDC24E55,33396.48,2024-08-03T09:16:04+00:00,ACH credit ACC0002
TXN-9955342CC913,20298.05,2024-11-13T09:11:55+00:00,ACH credit ACC0067
TXN-41DC69A28115,16528.17,2024-03-11T13:19:21+00:00,Deposit ref ACC0084
TXN-CF0BD131A368,24298.2,2024-05-07T12:24:26+00:00,Deposit ref ACC0041
TXN-34ED1CC5C3AB,3681.37,2024-10-26T04:20:17+00:00,ACH credit ACC0093
TXN-300C5D8779A8,14566.06,2024-06-03T14:00:02+00:00,ACH credit ACC0025
TXN-4E87DE140187,25590.15,2024-06-19T18:11:55+00:00,Settlement ACC0018
TXN-58502297B1FC,5267.54,2024-06-19T02:59:59+00:00,Deposit ref ACC0087
TXN-1D80FAA3D6C9,4929.47,2024-01-28T17:01:04+00:00,ACH credit ACC0030
TXN-26ABE37AA45C,42891.73,2024-04-22T15:35:57+00:00,ACH credit ACC0099
